,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
35,0011024,2000-11-17T12:16:43Z,2000-11-17T12:16:43Z,1,cs.DB,"['cs.DB', 'H.2.3']",cs/pdf/0011/0011024v1.pdf,http://export.arxiv.org/pdf/cs/0011024v1.pdf
36,0011033,2000-11-22T09:41:53Z,2000-11-22T09:41:53Z,1,cs.LG,"['cs.LG', 'cs.DB', 'I.2.6; H.2.8']",cs/pdf/0011/0011033v1.pdf,http://export.arxiv.org/pdf/cs/0011033v1.pdf
37,0011041,2000-11-27T09:15:08Z,2000-11-27T09:15:08Z,1,cs.DB,"['cs.DB', 'H.2.3']",cs/pdf/0011/0011041v1.pdf,http://export.arxiv.org/pdf/cs/0011041v1.pdf
38,0101034,2001-01-27T02:22:54Z,2001-01-27T02:22:54Z,1,cs.CR,"['cs.CR', 'cs.DB', 'cs.DS', 'F.2.2; H.2.0; H.2.8']",cs/pdf/0101/0101034v1.pdf,http://export.arxiv.org/pdf/cs/0101034v1.pdf
39,0103004,2001-03-02T20:00:16Z,2001-03-02T20:00:16Z,1,cs.DB,"['cs.DB', 'H.2.3; D.2.11; K.6.3']",cs/pdf/0103/0103004v1.pdf,http://export.arxiv.org/pdf/cs/0103004v1.pdf
40,0103022,2001-03-28T20:42:34Z,2001-03-28T20:42:34Z,1,cs.DC,"['cs.DC', 'cs.DB', 'C.1.4; E.1']",cs/pdf/0103/0103022v1.pdf,http://export.arxiv.org/pdf/cs/0103022v1.pdf
41,0104008,2001-04-03T16:27:48Z,2001-04-03T16:27:48Z,1,cs.DB,"['cs.DB', 'cs.IR', 'H.2.4; H.3.1; H.3.3; H.3.4; J.2; H.2.8']",cs/pdf/0104/0104008v1.pdf,http://export.arxiv.org/pdf/cs/0104008v1.pdf
42,0106012,2001-06-07T17:29:03Z,2001-06-07T17:29:03Z,1,cs.DB,"['cs.DB', 'cs.CC', 'H.2.3;F.2.0;H.2.8']",cs/pdf/0106/0106012v1.pdf,http://export.arxiv.org/pdf/cs/0106012v1.pdf
43,0106016,2001-06-10T14:56:51Z,2001-06-10T14:56:51Z,1,cs.CL,"['cs.CL', 'cs.AI', 'cs.DB', 'cs.IR', 'cs.LG', 'cs.PL', 'D.3.2; H.2.4']",cs/pdf/0106/0106016v1.pdf,http://export.arxiv.org/pdf/cs/0106016v1.pdf
44,0106021,2001-06-11T11:46:14Z,2001-06-11T11:46:14Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.PL', 'D.3.1; F.1; F.4.1; D.1.1; H.2.1']",cs/pdf/0106/0106021v1.pdf,http://export.arxiv.org/pdf/cs/0106021v1.pdf
45,0106023,2001-06-11T17:25:25Z,2001-06-11T17:25:25Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.PL', 'D.3.1; F.1; F.4.1']",cs/pdf/0106/0106023v1.pdf,http://export.arxiv.org/pdf/cs/0106023v1.pdf
46,0106024,2001-06-11T17:35:18Z,2001-06-11T17:35:18Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.PL', 'D.3.1; F.1; F.4.1; D.1.1; H.2.1']",cs/pdf/0106/0106024v1.pdf,http://export.arxiv.org/pdf/cs/0106024v1.pdf
47,0106026,2001-06-12T10:18:36Z,2001-06-12T10:18:36Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.PL', 'D.3.1; F.1; F.4.1']",cs/pdf/0106/0106026v1.pdf,http://export.arxiv.org/pdf/cs/0106026v1.pdf
48,0106027,2001-06-12T10:48:30Z,2001-06-12T10:48:30Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.SE', 'D.3.1; F.1; F.4.1; D.1.1; H.2.1']",cs/pdf/0106/0106027v1.pdf,http://export.arxiv.org/pdf/cs/0106027v1.pdf
49,0106029,2001-06-12T12:23:20Z,2001-06-12T12:23:20Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.DS', 'D.3.1; F.1; F.4.1; D.1.1; H.2.1']",cs/pdf/0106/0106029v1.pdf,http://export.arxiv.org/pdf/cs/0106029v1.pdf
50,0106030,2001-06-12T12:58:27Z,2001-06-12T12:58:27Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.DM', 'cs.SE', 'D.3.1; F.1; F.4.1; D.1.1; H.2.1']",cs/pdf/0106/0106030v1.pdf,http://export.arxiv.org/pdf/cs/0106030v1.pdf
51,0106034,2001-06-14T15:39:14Z,2003-12-10T09:45:10Z,2,cs.LO,"['cs.LO', 'cs.DB', 'F.4.2; H.2.3']",cs/pdf/0106/0106034v2.pdf,http://export.arxiv.org/pdf/cs/0106034v2.pdf
52,0106035,2001-06-14T16:19:30Z,2001-06-14T16:19:30Z,1,cs.LO,"['cs.LO', 'cs.DB', 'D.3.3, H.2.3']",cs/pdf/0106/0106035v1.pdf,http://export.arxiv.org/pdf/cs/0106035v1.pdf
53,0106046,2001-06-21T16:33:18Z,2001-06-21T16:33:18Z,1,cs.DB,"['cs.DB', 'cs.LO', 'H.2.3; H.2.8']",cs/pdf/0106/0106046v1.pdf,http://export.arxiv.org/pdf/cs/0106046v1.pdf
54,0106055,2001-06-28T06:02:46Z,2001-06-28T06:02:46Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0106/0106055v1.pdf,http://export.arxiv.org/pdf/cs/0106055v1.pdf
55,0109040,2001-09-20T12:27:45Z,2001-09-20T12:27:45Z,1,cs.DB,"['cs.DB', 'q-bio.PE', 'H.2.4']",cs/pdf/0109/0109040v1.pdf,http://export.arxiv.org/pdf/cs/0109040v1.pdf
56,0109084,2001-09-24T20:42:05Z,2001-09-24T20:42:05Z,1,cs.DB,"['cs.DB', 'K.4.m Miscellaneous']",cs/pdf/0109/0109084v1.pdf,http://export.arxiv.org/pdf/cs/0109084v1.pdf
57,0110020,2001-10-08T06:29:14Z,2001-10-08T06:29:14Z,1,cs.DB,"['cs.DB', 'H.2.1, H.2.7']",cs/pdf/0110/0110020v1.pdf,http://export.arxiv.org/pdf/cs/0110020v1.pdf
58,0110032,2001-10-16T19:05:24Z,2001-10-16T19:05:24Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2, I.2.4']",cs/pdf/0110/0110032v1.pdf,http://export.arxiv.org/pdf/cs/0110032v1.pdf
59,0110044,2001-10-22T08:03:50Z,2001-10-22T08:03:50Z,1,cs.DB,"['cs.DB', 'H.2.5; H.2.3']",cs/pdf/0110/0110044v1.pdf,http://export.arxiv.org/pdf/cs/0110044v1.pdf
60,0110052,2001-10-25T08:55:57Z,2001-10-25T08:55:57Z,1,cs.DB,"['cs.DB', 'H.2.4; H.3.3; H.3.5']",cs/pdf/0110/0110052v1.pdf,http://export.arxiv.org/pdf/cs/0110052v1.pdf
61,0111004,2001-11-01T22:07:01Z,2001-11-01T22:07:01Z,1,cs.DB,"['cs.DB', 'C.3']",cs/pdf/0111/0111004v1.pdf,http://export.arxiv.org/pdf/cs/0111004v1.pdf
62,0111006,2001-11-05T18:14:16Z,2001-11-05T18:14:16Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0111/0111006v1.pdf,http://export.arxiv.org/pdf/cs/0111006v1.pdf
63,0111015,2001-11-07T20:39:31Z,2001-11-07T20:39:31Z,1,cs.DL,"['cs.DL', 'cs.DB', 'H.3.5, H.4, J.2, H.2.8']",cs/pdf/0111/0111015v1.pdf,http://export.arxiv.org/pdf/cs/0111015v1.pdf
64,0111018,2001-11-08T18:28:46Z,2001-11-08T18:28:46Z,1,cs.DB,"['cs.DB', 'cs.AI', 'B.1.1']",cs/pdf/0111/0111018v1.pdf,http://export.arxiv.org/pdf/cs/0111018v1.pdf
65,0112007,2001-12-07T15:40:11Z,2002-11-30T01:15:08Z,2,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0112/0112007v2.pdf,http://export.arxiv.org/pdf/cs/0112007v2.pdf
66,0112011,2001-12-10T15:50:47Z,2003-02-05T10:05:18Z,2,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0112/0112011v2.pdf,http://export.arxiv.org/pdf/cs/0112011v2.pdf
67,0112013,2001-12-11T19:23:11Z,2001-12-11T19:23:11Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0112/0112013v1.pdf,http://export.arxiv.org/pdf/cs/0112013v1.pdf
68,0202001,2002-02-01T05:00:24Z,2002-02-01T05:00:24Z,1,cs.DB,"['cs.DB', 'cs.AI', 'D.3.2']",cs/pdf/0202/0202001v1.pdf,http://export.arxiv.org/pdf/cs/0202001v1.pdf
69,0202005,2002-02-06T21:52:09Z,2002-02-06T21:52:09Z,1,cs.DC,"['cs.DC', 'cs.CR', 'cs.DB', 'cs.DS', 'D.4.6; K.6.5; E.2; C.2.4']",cs/pdf/0202/0202005v1.pdf,http://export.arxiv.org/pdf/cs/0202005v1.pdf
70,0202013,2002-02-12T23:16:36Z,2002-02-12T23:16:36Z,1,cs.DL,"['cs.DL', 'cs.DB', 'H.3.7; H.3.5;H.2; H.3; H.4; H.5']",cs/pdf/0202/0202013v1.pdf,http://export.arxiv.org/pdf/cs/0202013v1.pdf
71,0202014,2002-02-12T23:47:20Z,2002-02-12T23:47:20Z,1,cs.DB,"['cs.DB', 'cs.DL', 'H.2.8;H.3.3; H.3.5;h.3.7;H.4.2']",cs/pdf/0202/0202014v1.pdf,http://export.arxiv.org/pdf/cs/0202014v1.pdf
72,0202035,2002-02-21T05:23:51Z,2002-02-21T05:23:51Z,1,cs.DB,"['cs.DB', 'H.2.4']",cs/pdf/0202/0202035v1.pdf,http://export.arxiv.org/pdf/cs/0202035v1.pdf
73,0202037,2002-02-25T19:35:12Z,2003-10-13T12:29:04Z,2,cs.DB,"['cs.DB', 'H.2.3']",cs/pdf/0202/0202037v2.pdf,http://export.arxiv.org/pdf/cs/0202037v2.pdf
74,0203027,2002-03-27T03:35:12Z,2002-03-27T03:35:12Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0203/0203027v1.pdf,http://export.arxiv.org/pdf/cs/0203027v1.pdf
75,0203028,2002-03-27T06:31:58Z,2003-01-26T07:30:18Z,3,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0203/0203028v3.pdf,http://export.arxiv.org/pdf/cs/0203028v3.pdf
76,0204010,2002-04-05T22:24:33Z,2002-04-05T22:24:33Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0204/0204010v1.pdf,http://export.arxiv.org/pdf/cs/0204010v1.pdf
77,0204026,2002-04-11T16:43:57Z,2002-04-11T16:43:57Z,1,cs.CL,"['cs.CL', 'cs.DB', 'H.2.3; H.2.4; H.5.5; I.2.7; J.5']",cs/pdf/0204/0204026v1.pdf,http://export.arxiv.org/pdf/cs/0204026v1.pdf
78,0204038,2002-04-16T16:03:18Z,2002-04-16T16:03:18Z,1,cs.DB,"['cs.DB', 'cs.IR', 'E.0']",cs/pdf/0204/0204038v1.pdf,http://export.arxiv.org/pdf/cs/0204038v1.pdf
79,0204046,2002-04-22T18:32:44Z,2002-04-22T18:32:44Z,1,cs.DB,"['cs.DB', 'cs.DS', 'H.2.4; F.2.2']",cs/pdf/0204/0204046v1.pdf,http://export.arxiv.org/pdf/cs/0204046v1.pdf
80,0205060,2002-05-23T14:15:55Z,2002-05-23T14:15:55Z,1,cs.DB,"['cs.DB', 'H.2.1, H.2.3, D.1.5, D.3.3']",cs/pdf/0205/0205060v1.pdf,http://export.arxiv.org/pdf/cs/0205060v1.pdf
81,0206004,2002-06-03T14:13:51Z,2002-06-03T14:13:51Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0206/0206004v1.pdf,http://export.arxiv.org/pdf/cs/0206004v1.pdf
82,0206023,2002-06-15T12:08:12Z,2002-06-15T12:08:12Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0206/0206023v1.pdf,http://export.arxiv.org/pdf/cs/0206023v1.pdf
83,0207011,2002-07-04T04:09:50Z,2002-07-04T04:09:50Z,1,cs.LO,"['cs.LO', 'cs.DB', 'E.2']",cs/pdf/0207/0207011v1.pdf,http://export.arxiv.org/pdf/cs/0207011v1.pdf
84,0207076,2002-07-22T07:50:01Z,2002-07-22T07:50:01Z,1,cs.PL,"['cs.PL', 'cs.DB', 'cs.LO', 'D.1.6 Logic Programming; H.2.5 Heterogeneous Databases; F.4.1\n  Mathematical Logic, Logic and constraint programming']",cs/pdf/0207/0207076v1.pdf,http://export.arxiv.org/pdf/cs/0207076v1.pdf
85,0207085,2002-07-25T15:13:18Z,2002-07-25T15:13:18Z,1,cs.LO,"['cs.LO', 'cs.DB', 'F.4.1; H.2.7; I.2.3']",cs/pdf/0207/0207085v1.pdf,http://export.arxiv.org/pdf/cs/0207085v1.pdf
86,0207094,2002-07-26T21:18:50Z,2002-07-26T21:18:50Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0207/0207094v1.pdf,http://export.arxiv.org/pdf/cs/0207094v1.pdf
87,0207093,2002-07-27T00:46:50Z,2002-07-27T00:46:50Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0207/0207093v1.pdf,http://export.arxiv.org/pdf/cs/0207093v1.pdf
88,0208010,2002-08-07T22:18:35Z,2002-08-07T22:18:35Z,1,cs.DL,"['cs.DL', 'cs.DB', 'H.2; H.3; H.4;H.5']",cs/pdf/0208/0208010v1.pdf,http://export.arxiv.org/pdf/cs/0208010v1.pdf
89,0208013,2002-08-07T22:49:56Z,2002-08-07T22:49:56Z,1,cs.DB,"['cs.DB', 'cs.CE', 'H.2.8;J.2']",cs/pdf/0208/0208013v1.pdf,http://export.arxiv.org/pdf/cs/0208013v1.pdf
90,0208015,2002-08-07T23:06:40Z,2002-08-07T23:06:40Z,1,cs.DB,"['cs.DB', 'cs.DS', 'G.3;H.2.8; J.2']",cs/pdf/0208/0208015v1.pdf,http://export.arxiv.org/pdf/cs/0208015v1.pdf
91,0210028,2002-10-29T19:19:12Z,2002-10-30T18:27:58Z,2,cs.DB,"['cs.DB', 'cs.LO', 'F.4.1;H.2.3;H.2.4']",cs/pdf/0210/0210028v2.pdf,http://export.arxiv.org/pdf/cs/0210028v2.pdf
92,0211020,2002-11-15T20:01:54Z,2003-10-08T01:17:47Z,2,cs.DB,"['cs.DB', 'F.1.1; F.4.1; F.4.3; H.2.3; I.7.2']",cs/pdf/0211/0211020v2.pdf,http://export.arxiv.org/pdf/cs/0211020v2.pdf
93,0211023,2002-11-20T04:54:19Z,2002-11-20T04:54:19Z,1,cs.DB,"['cs.DB', 'cs.CE', 'J.2 ;H.3.5;H.2.8 ;H.2.5']",cs/pdf/0211/0211023v1.pdf,http://export.arxiv.org/pdf/cs/0211023v1.pdf
94,0211042,2002-11-29T04:28:56Z,2002-11-29T04:28:56Z,1,cs.DB,"['cs.DB', 'cs.LO', 'H2; F4; I2']",cs/pdf/0211/0211042v1.pdf,http://export.arxiv.org/pdf/cs/0211042v1.pdf
95,0212004,2002-12-05T16:23:35Z,2002-12-05T16:23:35Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0212/0212004v1.pdf,http://export.arxiv.org/pdf/cs/0212004v1.pdf
96,0212006,2002-12-06T12:57:50Z,2002-12-06T12:57:50Z,1,cs.DC,"['cs.DC', 'cs.DB', 'C.1.2; C.2.4; H.3.3']",cs/pdf/0212/0212006v1.pdf,http://export.arxiv.org/pdf/cs/0212006v1.pdf
97,0212017,2002-12-09T17:29:12Z,2002-12-09T17:29:12Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0212/0212017v1.pdf,http://export.arxiv.org/pdf/cs/0212017v1.pdf
98,0212049,2002-12-20T14:34:37Z,2002-12-20T14:34:37Z,1,cs.LO,"['cs.LO', 'cs.DB', 'F.4.1; H.2.3']",cs/pdf/0212/0212049v1.pdf,http://export.arxiv.org/pdf/cs/0212049v1.pdf
99,0212051,2002-12-23T10:26:36Z,2002-12-23T10:26:36Z,1,cs.DB,"['cs.DB', 'D']",cs/pdf/0212/0212051v1.pdf,http://export.arxiv.org/pdf/cs/0212051v1.pdf
100,0212052,2002-12-25T15:15:16Z,2002-12-25T15:15:16Z,1,cs.DB,"['cs.DB', 'D']",cs/pdf/0212/0212052v1.pdf,http://export.arxiv.org/pdf/cs/0212052v1.pdf
101,0301009,2003-01-13T05:34:39Z,2003-01-13T05:34:39Z,1,cs.DB,"['cs.DB', 'H.2.5']",cs/pdf/0301/0301009v1.pdf,http://export.arxiv.org/pdf/cs/0301009v1.pdf
102,0301017,2003-01-20T00:13:18Z,2003-01-20T00:13:18Z,1,cs.DB,"['cs.DB', 'H.2.1']",cs/pdf/0301/0301017v1.pdf,http://export.arxiv.org/pdf/cs/0301017v1.pdf
103,0302004,2003-02-03T15:52:17Z,2003-02-03T15:52:17Z,1,cs.PL,"['cs.PL', 'cs.DB', 'D.3.3; F.1.1; H.2.3; H.3.3; H.2.4; I.5.5']",cs/pdf/0302/0302004v1.pdf,http://export.arxiv.org/pdf/cs/0302004v1.pdf
104,0303022,2003-03-21T17:25:15Z,2003-03-21T17:25:15Z,1,cs.DS,"['cs.DS', 'cs.DB', 'E.2']",cs/pdf/0303/0303022v1.pdf,http://export.arxiv.org/pdf/cs/0303022v1.pdf
105,0305022,2003-05-16T15:41:58Z,2003-05-16T15:41:58Z,1,cs.AI,"['cs.AI', 'cs.DB', 'cs.NE', 'H.2.8; H.4.2; I.2.3; I.5.3']",cs/pdf/0305/0305022v1.pdf,http://export.arxiv.org/pdf/cs/0305022v1.pdf
106,0305033,2003-05-16T18:26:22Z,2003-05-16T18:26:22Z,1,cs.AI,"['cs.AI', 'cs.DB', 'H.4.2; I.2.3']",cs/pdf/0305/0305033v1.pdf,http://export.arxiv.org/pdf/cs/0305033v1.pdf
107,0305038,2003-05-21T15:59:56Z,2003-05-21T15:59:56Z,1,cs.DB,"['cs.DB', 'H.2.m']",cs/pdf/0305/0305038v1.pdf,http://export.arxiv.org/pdf/cs/0305038v1.pdf
108,0305056,2003-05-29T21:37:47Z,2003-05-29T21:37:47Z,1,cs.DB,"['cs.DB', 'cs.IR', 'H.2.4; H.2.8']",cs/pdf/0305/0305056v1.pdf,http://export.arxiv.org/pdf/cs/0305056v1.pdf
109,0306006,2003-05-30T23:08:44Z,2003-06-14T01:51:57Z,2,cs.DB,"['cs.DB', 'H.2.4; H.2.2; H.3.3']",cs/pdf/0306/0306006v2.pdf,http://export.arxiv.org/pdf/cs/0306006v2.pdf
110,0306013,2003-06-02T09:38:47Z,2003-06-02T09:38:47Z,1,cs.DB,"['cs.DB', 'H.2']",cs/pdf/0306/0306013v1.pdf,http://export.arxiv.org/pdf/cs/0306013v1.pdf
