,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
12,0103004,2001-03-02T20:00:16Z,2001-03-02T20:00:16Z,1,cs.DB,"['cs.DB', 'H.2.3; D.2.11; K.6.3']",cs/pdf/0103/0103004v1.pdf,http://export.arxiv.org/pdf/cs/0103004v1.pdf
13,0103022,2001-03-28T20:42:34Z,2001-03-28T20:42:34Z,1,cs.DC,"['cs.DC', 'cs.DB', 'C.1.4; E.1']",cs/pdf/0103/0103022v1.pdf,http://export.arxiv.org/pdf/cs/0103022v1.pdf
14,0106012,2001-06-07T17:29:03Z,2001-06-07T17:29:03Z,1,cs.DB,"['cs.DB', 'cs.CC', 'H.2.3;F.2.0;H.2.8']",cs/pdf/0106/0106012v1.pdf,http://export.arxiv.org/pdf/cs/0106012v1.pdf
15,0106016,2001-06-10T14:56:51Z,2001-06-10T14:56:51Z,1,cs.CL,"['cs.CL', 'cs.AI', 'cs.DB', 'cs.IR', 'cs.LG', 'cs.PL', 'D.3.2; H.2.4']",cs/pdf/0106/0106016v1.pdf,http://export.arxiv.org/pdf/cs/0106016v1.pdf
16,0106026,2001-06-12T10:18:36Z,2001-06-12T10:18:36Z,1,cs.LO,"['cs.LO', 'cs.DB', 'cs.PL', 'D.3.1; F.1; F.4.1']",cs/pdf/0106/0106026v1.pdf,http://export.arxiv.org/pdf/cs/0106026v1.pdf
17,0106055,2001-06-28T06:02:46Z,2001-06-28T06:02:46Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0106/0106055v1.pdf,http://export.arxiv.org/pdf/cs/0106055v1.pdf
18,0109040,2001-09-20T12:27:45Z,2001-09-20T12:27:45Z,1,cs.DB,"['cs.DB', 'q-bio.PE', 'H.2.4']",cs/pdf/0109/0109040v1.pdf,http://export.arxiv.org/pdf/cs/0109040v1.pdf
19,0109084,2001-09-24T20:42:05Z,2001-09-24T20:42:05Z,1,cs.DB,"['cs.DB', 'K.4.m Miscellaneous']",cs/pdf/0109/0109084v1.pdf,http://export.arxiv.org/pdf/cs/0109084v1.pdf
20,0110020,2001-10-08T06:29:14Z,2001-10-08T06:29:14Z,1,cs.DB,"['cs.DB', 'H.2.1, H.2.7']",cs/pdf/0110/0110020v1.pdf,http://export.arxiv.org/pdf/cs/0110020v1.pdf
21,0110032,2001-10-16T19:05:24Z,2001-10-16T19:05:24Z,1,cs.DB,"['cs.DB', 'cs.AI', 'H.2, I.2.4']",cs/pdf/0110/0110032v1.pdf,http://export.arxiv.org/pdf/cs/0110032v1.pdf
22,0111006,2001-11-05T18:14:16Z,2001-11-05T18:14:16Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0111/0111006v1.pdf,http://export.arxiv.org/pdf/cs/0111006v1.pdf
23,0112011,2001-12-10T15:50:47Z,2003-02-05T10:05:18Z,2,cs.DB,"['cs.DB', 'cs.AI', 'H.2.8']",cs/pdf/0112/0112011v2.pdf,http://export.arxiv.org/pdf/cs/0112011v2.pdf
24,0202001,2002-02-01T05:00:24Z,2002-02-01T05:00:24Z,1,cs.DB,"['cs.DB', 'cs.AI', 'D.3.2']",cs/pdf/0202/0202001v1.pdf,http://export.arxiv.org/pdf/cs/0202001v1.pdf
25,0202005,2002-02-06T21:52:09Z,2002-02-06T21:52:09Z,1,cs.DC,"['cs.DC', 'cs.CR', 'cs.DB', 'cs.DS', 'D.4.6; K.6.5; E.2; C.2.4']",cs/pdf/0202/0202005v1.pdf,http://export.arxiv.org/pdf/cs/0202005v1.pdf
26,0204010,2002-04-05T22:24:33Z,2002-04-05T22:24:33Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0204/0204010v1.pdf,http://export.arxiv.org/pdf/cs/0204010v1.pdf
27,0204038,2002-04-16T16:03:18Z,2002-04-16T16:03:18Z,1,cs.DB,"['cs.DB', 'cs.IR', 'E.0']",cs/pdf/0204/0204038v1.pdf,http://export.arxiv.org/pdf/cs/0204038v1.pdf
28,0207076,2002-07-22T07:50:01Z,2002-07-22T07:50:01Z,1,cs.PL,"['cs.PL', 'cs.DB', 'cs.LO', 'D.1.6 Logic Programming; H.2.5 Heterogeneous Databases; F.4.1\n  Mathematical Logic, Logic and constraint programming']",cs/pdf/0207/0207076v1.pdf,http://export.arxiv.org/pdf/cs/0207076v1.pdf
29,0207085,2002-07-25T15:13:18Z,2002-07-25T15:13:18Z,1,cs.LO,"['cs.LO', 'cs.DB', 'F.4.1; H.2.7; I.2.3']",cs/pdf/0207/0207085v1.pdf,http://export.arxiv.org/pdf/cs/0207085v1.pdf
30,0207094,2002-07-26T21:18:50Z,2002-07-26T21:18:50Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0207/0207094v1.pdf,http://export.arxiv.org/pdf/cs/0207094v1.pdf
31,0208015,2002-08-07T23:06:40Z,2002-08-07T23:06:40Z,1,cs.DB,"['cs.DB', 'cs.DS', 'G.3;H.2.8; J.2']",cs/pdf/0208/0208015v1.pdf,http://export.arxiv.org/pdf/cs/0208015v1.pdf
32,0211023,2002-11-20T04:54:19Z,2002-11-20T04:54:19Z,1,cs.DB,"['cs.DB', 'cs.CE', 'J.2 ;H.3.5;H.2.8 ;H.2.5']",cs/pdf/0211/0211023v1.pdf,http://export.arxiv.org/pdf/cs/0211023v1.pdf
33,0211042,2002-11-29T04:28:56Z,2002-11-29T04:28:56Z,1,cs.DB,"['cs.DB', 'cs.LO', 'H2; F4; I2']",cs/pdf/0211/0211042v1.pdf,http://export.arxiv.org/pdf/cs/0211042v1.pdf
34,0212004,2002-12-05T16:23:35Z,2002-12-05T16:23:35Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0212/0212004v1.pdf,http://export.arxiv.org/pdf/cs/0212004v1.pdf
35,0212051,2002-12-23T10:26:36Z,2002-12-23T10:26:36Z,1,cs.DB,"['cs.DB', 'D']",cs/pdf/0212/0212051v1.pdf,http://export.arxiv.org/pdf/cs/0212051v1.pdf
36,0212052,2002-12-25T15:15:16Z,2002-12-25T15:15:16Z,1,cs.DB,"['cs.DB', 'D']",cs/pdf/0212/0212052v1.pdf,http://export.arxiv.org/pdf/cs/0212052v1.pdf
37,0301009,2003-01-13T05:34:39Z,2003-01-13T05:34:39Z,1,cs.DB,"['cs.DB', 'H.2.5']",cs/pdf/0301/0301009v1.pdf,http://export.arxiv.org/pdf/cs/0301009v1.pdf
38,0301017,2003-01-20T00:13:18Z,2003-01-20T00:13:18Z,1,cs.DB,"['cs.DB', 'H.2.1']",cs/pdf/0301/0301017v1.pdf,http://export.arxiv.org/pdf/cs/0301017v1.pdf
39,0305022,2003-05-16T15:41:58Z,2003-05-16T15:41:58Z,1,cs.AI,"['cs.AI', 'cs.DB', 'cs.NE', 'H.2.8; H.4.2; I.2.3; I.5.3']",cs/pdf/0305/0305022v1.pdf,http://export.arxiv.org/pdf/cs/0305022v1.pdf
40,0305033,2003-05-16T18:26:22Z,2003-05-16T18:26:22Z,1,cs.AI,"['cs.AI', 'cs.DB', 'H.4.2; I.2.3']",cs/pdf/0305/0305033v1.pdf,http://export.arxiv.org/pdf/cs/0305033v1.pdf
41,0306013,2003-06-02T09:38:47Z,2003-06-02T09:38:47Z,1,cs.DB,"['cs.DB', 'H.2']",cs/pdf/0306/0306013v1.pdf,http://export.arxiv.org/pdf/cs/0306013v1.pdf
42,0306019,2003-06-04T17:38:23Z,2003-06-04T17:38:23Z,1,cs.DB,"['cs.DB', 'H.2.4']",cs/pdf/0306/0306019v1.pdf,http://export.arxiv.org/pdf/cs/0306019v1.pdf
43,0306023,2003-06-04T23:51:52Z,2003-06-04T23:51:52Z,1,cs.DB,"['cs.DB', 'cs.DS', 'H.2.1; H.2.4; E.2']",cs/pdf/0306/0306023v1.pdf,http://export.arxiv.org/pdf/cs/0306023v1.pdf
44,0306056,2003-06-12T17:24:16Z,2003-06-12T17:24:16Z,1,cs.DB,"['cs.DB', 'H.2.4']",cs/pdf/0306/0306056v1.pdf,http://export.arxiv.org/pdf/cs/0306056v1.pdf
45,0306077,2003-06-13T22:10:36Z,2003-06-13T22:10:36Z,1,cs.DB,"['cs.DB', 'D.2.1;H.4.0;K.6.1']",cs/pdf/0306/0306077v1.pdf,http://export.arxiv.org/pdf/cs/0306077v1.pdf
46,0306079,2003-06-13T23:04:10Z,2003-06-13T23:04:10Z,1,cs.DB,"['cs.DB', 'H.4.0;K.6.1']",cs/pdf/0306/0306079v1.pdf,http://export.arxiv.org/pdf/cs/0306079v1.pdf
47,0306081,2003-06-14T00:42:30Z,2003-06-14T00:42:30Z,1,cs.DB,"['cs.DB', 'H.2.4;H.2.8']",cs/pdf/0306/0306081v1.pdf,http://export.arxiv.org/pdf/cs/0306081v1.pdf
48,0306095,2003-06-16T06:53:57Z,2003-06-16T06:53:57Z,1,cs.DC,"['cs.DC', 'cs.DB', 'C2.4,H2.4,J.3']",cs/pdf/0306/0306095v1.pdf,http://export.arxiv.org/pdf/cs/0306095v1.pdf
49,0306109,2003-06-18T09:30:03Z,2003-06-18T09:30:03Z,1,cs.DC,"['cs.DC', 'cs.DB', 'H.2.1;H.2.2;H.2.4;H.2.7;H.3.1;H.3.5']",cs/pdf/0306/0306109v1.pdf,http://export.arxiv.org/pdf/cs/0306109v1.pdf
50,0307073,2003-07-31T11:18:51Z,2003-07-31T11:18:51Z,1,cs.DB,"['cs.DB', 'H.3;H.4;H.5']",cs/pdf/0307/0307073v1.pdf,http://export.arxiv.org/pdf/cs/0307073v1.pdf
51,0310006,2003-10-06T05:42:49Z,2003-10-06T05:42:49Z,1,cs.DB,"['cs.DB', 'H;H.2; H.3; H.4; H.5']",cs/pdf/0310/0310006v1.pdf,http://export.arxiv.org/pdf/cs/0310006v1.pdf
52,0310038,2003-10-17T16:55:08Z,2003-10-17T16:55:08Z,1,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0310/0310038v1.pdf,http://export.arxiv.org/pdf/cs/0310038v1.pdf
53,0310048,2003-10-24T13:31:34Z,2003-10-24T13:31:34Z,1,cs.SE,"['cs.SE', 'cs.DB', 'H3.4;K4.4']",cs/pdf/0310/0310048v1.pdf,http://export.arxiv.org/pdf/cs/0310048v1.pdf
54,0311038,2003-11-25T09:42:59Z,2003-11-25T09:42:59Z,1,cs.DB,"['cs.DB', 'H.2; D.3']",cs/pdf/0311/0311038v1.pdf,http://export.arxiv.org/pdf/cs/0311038v1.pdf
55,0311041,2003-11-26T21:55:53Z,2003-11-26T21:55:53Z,1,cs.DC,"['cs.DC', 'cs.DB', 'C.2.4']",cs/pdf/0311/0311041v1.pdf,http://export.arxiv.org/pdf/cs/0311041v1.pdf
56,0312042,2003-12-18T17:43:43Z,2003-12-18T17:43:43Z,1,cs.DB,"['cs.DB', 'D.1.6; F.3.1; F.4.1']",cs/pdf/0312/0312042v1.pdf,http://export.arxiv.org/pdf/cs/0312042v1.pdf
57,0312046,2003-12-19T15:25:53Z,2003-12-19T15:25:53Z,1,cs.DB,"['cs.DB', 'cs.LO', 'H.2.1;H.2.4; H.2.3']",cs/pdf/0312/0312046v1.pdf,http://export.arxiv.org/pdf/cs/0312046v1.pdf
58,0401014,2004-01-18T03:09:04Z,2004-01-18T03:09:04Z,1,cs.DB,"['cs.DB', 'H.2.4']",cs/pdf/0401/0401014v1.pdf,http://export.arxiv.org/pdf/cs/0401014v1.pdf
59,0402003,2004-02-02T01:42:35Z,2004-02-02T01:42:35Z,1,cs.DB,"['cs.DB', 'H.2.3; F.4.1; I.2.3']",cs/pdf/0402/0402003v1.pdf,http://export.arxiv.org/pdf/cs/0402003v1.pdf
60,0402007,2004-02-02T20:12:53Z,2004-02-02T20:12:53Z,1,cs.DB,"['cs.DB', 'cs.SE', 'H2.4']",cs/pdf/0402/0402007v1.pdf,http://export.arxiv.org/pdf/cs/0402007v1.pdf
61,0402025,2004-02-12T14:36:05Z,2004-02-12T14:36:05Z,1,cs.DB,"['cs.DB', 'cs.SE', 'H2.4,J.3']",cs/pdf/0402/0402025v1.pdf,http://export.arxiv.org/pdf/cs/0402025v1.pdf
62,0402023,2004-02-12T15:00:18Z,2004-02-12T15:00:18Z,1,cs.DB,"['cs.DB', 'cs.SE', 'H2.4; J.3']",cs/pdf/0402/0402023v1.pdf,http://export.arxiv.org/pdf/cs/0402023v1.pdf
63,0403021,2004-03-12T10:42:25Z,2004-03-12T10:42:25Z,1,cs.DB,"['cs.DB', 'cs.PF', 'C.4']",cs/pdf/0403/0403021v1.pdf,http://export.arxiv.org/pdf/cs/0403021v1.pdf
64,0405074,2004-05-21T13:41:27Z,2004-05-21T13:41:27Z,1,cs.DC,"['cs.DC', 'cs.DB', 'H2.4;J.3;C2.4']",cs/pdf/0405/0405074v1.pdf,http://export.arxiv.org/pdf/cs/0405074v1.pdf
65,0405087,2004-05-24T10:15:45Z,2004-05-24T10:15:45Z,1,cs.DB,"['cs.DB', 'cs.DC', 'H2.4;J.3']",cs/pdf/0405/0405087v1.pdf,http://export.arxiv.org/pdf/cs/0405087v1.pdf
66,0405104,2004-05-27T11:26:18Z,2004-05-27T11:26:18Z,1,cs.LG,"['cs.LG', 'cs.DB', 'cs.IT', 'math.IT', 'H.2.8;I.2.6; H.1.1;I.5.2']",cs/pdf/0405/0405104v1.pdf,http://export.arxiv.org/pdf/cs/0405104v1.pdf
67,0406055,2004-06-28T15:42:22Z,2004-06-28T15:42:22Z,1,cs.AI,"['cs.AI', 'cs.DB']",cs/pdf/0406/0406055v1.pdf,http://export.arxiv.org/pdf/cs/0406055v1.pdf
68,0407035,2004-07-15T14:30:20Z,2004-07-15T14:30:20Z,1,cs.DB,"['cs.DB', 'cs.IR']",cs/pdf/0407/0407035v1.pdf,http://export.arxiv.org/pdf/cs/0407035v1.pdf
69,0408030,2004-08-14T02:31:50Z,2004-08-14T02:31:50Z,1,cs.DB,"['cs.DB', 'C.4']",cs/pdf/0408/0408030v1.pdf,http://export.arxiv.org/pdf/cs/0408030v1.pdf
70,0408031,2004-08-14T02:40:59Z,2004-08-14T02:40:59Z,1,cs.DB,"['cs.DB', 'C.4']",cs/pdf/0408/0408031v1.pdf,http://export.arxiv.org/pdf/cs/0408031v1.pdf
71,0408039,2004-08-17T02:21:06Z,2004-08-17T02:21:06Z,1,cs.DC,"['cs.DC', 'cs.DB', 'cs.DS']",cs/pdf/0408/0408039v1.pdf,http://export.arxiv.org/pdf/cs/0408039v1.pdf
72,0408054,2004-08-24T07:01:29Z,2004-08-24T07:01:29Z,1,cs.DL,"['cs.DL', 'cs.DB']",cs/pdf/0408/0408054v1.pdf,http://export.arxiv.org/pdf/cs/0408054v1.pdf
73,0410001,2004-10-01T16:55:38Z,2004-10-02T12:01:31Z,2,cs.DB,"['cs.DB', 'H.2.8']",cs/pdf/0410/0410001v2.pdf,http://export.arxiv.org/pdf/cs/0410001v2.pdf
74,0412036,2004-12-08T17:23:07Z,2004-12-08T17:23:07Z,1,cs.DC,"['cs.DC', 'cs.DB', 'H2.4;J.3']",cs/pdf/0412/0412036v1.pdf,http://export.arxiv.org/pdf/cs/0412036v1.pdf
75,0501029,2005-01-14T19:45:10Z,2005-01-14T19:45:10Z,1,cs.DB,"['cs.DB', 'E.4; G.3; H.3']",cs/pdf/0501/0501029v1.pdf,http://export.arxiv.org/pdf/cs/0501029v1.pdf
76,0501042,2005-01-20T14:11:03Z,2005-02-09T19:59:46Z,3,cs.DB,"['cs.DB', 'cs.DS', 'E.1; H.2.3; H.2.4']",cs/pdf/0501/0501042v3.pdf,http://export.arxiv.org/pdf/cs/0501042v3.pdf
77,0501079,2005-01-27T12:13:16Z,2005-01-27T12:13:16Z,1,cs.DB,"['cs.DB', 'cs.AI']",cs/pdf/0501/0501079v1.pdf,http://export.arxiv.org/pdf/cs/0501079v1.pdf
78,0502010,2005-02-02T03:36:30Z,2005-02-02T03:36:30Z,1,cs.DC,"['cs.DC', 'cs.DB']",cs/pdf/0502/0502010v1.pdf,http://export.arxiv.org/pdf/cs/0502010v1.pdf
79,0503012,2005-03-04T15:34:45Z,2005-03-07T17:09:03Z,2,cs.DB,"['cs.DB', 'H.2.3']",cs/pdf/0503/0503012v2.pdf,http://export.arxiv.org/pdf/cs/0503012v2.pdf
80,0503032,2005-03-15T00:03:59Z,2005-10-28T19:43:54Z,3,cs.DB,"['cs.DB', 'cs.CC']",cs/pdf/0503/0503032v3.pdf,http://export.arxiv.org/pdf/cs/0503032v3.pdf
81,0503037,2005-03-17T11:01:25Z,2005-03-17T11:01:25Z,1,cs.DB,"['cs.DB', 'cs.AI']",cs/pdf/0503/0503037v1.pdf,http://export.arxiv.org/pdf/cs/0503037v1.pdf
82,0503061,2005-03-23T15:20:00Z,2005-03-23T15:20:00Z,1,cs.CR,"['cs.CR', 'cs.DB', 'K.6.5; D.4.6']",cs/pdf/0503/0503061v1.pdf,http://export.arxiv.org/pdf/cs/0503061v1.pdf
83,0504051,2005-04-13T16:37:59Z,2005-04-13T16:37:59Z,1,cs.DC,"['cs.DC', 'cs.DB', 'cs.NI', 'cs.OS', 'cs.PL']",cs/pdf/0504/0504051v1.pdf,http://export.arxiv.org/pdf/cs/0504051v1.pdf
84,0504185,2005-04-26T12:47:31Z,2005-04-29T20:32:54Z,2,physics.soc-ph,"['physics.soc-ph', 'cond-mat.stat-mech', 'cs.DB', 'math.ST', 'stat.TH']",physics/pdf/0504/0504185v2.pdf,http://export.arxiv.org/pdf/physics/0504185v2.pdf
85,0505059,2005-05-23T14:19:24Z,2005-05-23T14:19:24Z,1,cs.DB,['cs.DB'],cs/pdf/0505/0505059v1.pdf,http://export.arxiv.org/pdf/cs/0505059v1.pdf
86,0506017,2005-06-06T12:49:53Z,2005-06-06T12:49:53Z,1,cs.DB,"['cs.DB', 'cs.IR']",cs/pdf/0506/0506017v1.pdf,http://export.arxiv.org/pdf/cs/0506017v1.pdf
87,0506026,2005-06-08T22:03:49Z,2005-06-08T22:03:49Z,1,cs.DB,['cs.DB'],cs/pdf/0506/0506026v1.pdf,http://export.arxiv.org/pdf/cs/0506026v1.pdf
88,0507042,2005-07-18T12:17:57Z,2005-07-18T12:17:57Z,1,cs.DC,"['cs.DC', 'cs.DB', 'H.2.4; J.3']",cs/pdf/0507/0507042v1.pdf,http://export.arxiv.org/pdf/cs/0507042v1.pdf
89,0507067,2005-07-28T08:25:43Z,2005-07-28T08:25:43Z,1,cs.DB,"['cs.DB', 'cs.AI', 'I.2.4; F.4.1']",cs/pdf/0507/0507067v1.pdf,http://export.arxiv.org/pdf/cs/0507067v1.pdf
90,0508130,2005-08-31T01:44:35Z,2005-08-31T01:44:35Z,1,cs.DL,"['cs.DL', 'cs.DB', 'cs.OS']",cs/pdf/0508/0508130v1.pdf,http://export.arxiv.org/pdf/cs/0508130v1.pdf
91,0509088,2005-09-28T08:38:15Z,2005-09-28T08:38:15Z,1,cs.DB,['cs.DB'],cs/pdf/0509/0509088v1.pdf,http://export.arxiv.org/pdf/cs/0509088v1.pdf
92,0510013,2005-10-05T12:14:16Z,2005-10-05T12:14:16Z,1,cs.CR,"['cs.CR', 'cs.DB']",cs/pdf/0510/0510013v1.pdf,http://export.arxiv.org/pdf/cs/0510013v1.pdf
93,0510036,2005-10-14T13:25:34Z,2005-10-14T13:25:34Z,1,cs.DB,"['cs.DB', 'cs.AI', 'cs.LO']",cs/pdf/0510/0510036v1.pdf,http://export.arxiv.org/pdf/cs/0510036v1.pdf
94,0511013,2005-11-03T01:18:47Z,2005-11-03T01:18:47Z,1,cs.AI,"['cs.AI', 'cs.DB']",cs/pdf/0511/0511013v1.pdf,http://export.arxiv.org/pdf/cs/0511013v1.pdf
95,0603053,2006-03-14T14:30:10Z,2006-03-14T14:30:10Z,1,cs.DS,"['cs.DS', 'cs.DB']",cs/pdf/0603/0603053v1.pdf,http://export.arxiv.org/pdf/cs/0603053v1.pdf
96,0604002,2006-04-02T03:07:09Z,2006-04-02T03:07:09Z,1,cs.DB,"['cs.DB', 'cs.CC']",cs/pdf/0604/0604002v1.pdf,http://export.arxiv.org/pdf/cs/0604002v1.pdf
97,0604076,2006-04-19T22:33:33Z,2006-04-19T22:33:33Z,1,cs.DB,['cs.DB'],cs/pdf/0604/0604076v1.pdf,http://export.arxiv.org/pdf/cs/0604076v1.pdf
98,0604112,2006-04-28T03:04:00Z,2006-04-28T03:04:00Z,1,cs.DB,"['cs.DB', 'cs.DL']",cs/pdf/0604/0604112v1.pdf,http://export.arxiv.org/pdf/cs/0604112v1.pdf
99,0609120,2006-09-21T12:04:33Z,2006-09-21T12:04:33Z,1,cs.AI,"['cs.AI', 'cs.DB', 'cs.LO', 'cs.MA', 'cs.SE']",cs/pdf/0609/0609120v1.pdf,http://export.arxiv.org/pdf/cs/0609120v1.pdf
100,0609144,2006-09-26T15:21:40Z,2006-09-26T15:21:40Z,1,cs.DB,"['cs.DB', 'H.2.4; J.3']",cs/pdf/0609/0609144v1.pdf,http://export.arxiv.org/pdf/cs/0609144v1.pdf
101,0610007,2006-10-02T14:51:45Z,2006-10-05T13:11:03Z,2,cs.DL,"['cs.DL', 'astro-ph', 'cs.DB']",cs/pdf/0610/0610007v2.pdf,http://export.arxiv.org/pdf/cs/0610007v2.pdf
102,0610008,2006-10-02T15:06:35Z,2006-10-02T15:06:35Z,1,cs.DL,"['cs.DL', 'astro-ph', 'cs.DB']",cs/pdf/0610/0610008v1.pdf,http://export.arxiv.org/pdf/cs/0610008v1.pdf
103,0610011,2006-10-03T21:29:03Z,2006-10-03T21:29:03Z,1,cs.DL,"['cs.DL', 'astro-ph', 'cs.DB', 'cs.IR']",cs/pdf/0610/0610011v1.pdf,http://export.arxiv.org/pdf/cs/0610011v1.pdf
104,0611031,2006-11-07T18:23:34Z,2007-05-01T19:19:44Z,2,cs.DB,['cs.DB'],cs/pdf/0611/0611031v2.pdf,http://export.arxiv.org/pdf/cs/0611031v2.pdf
105,0611035,2006-11-08T15:03:49Z,2006-11-08T15:03:49Z,1,cs.DB,"['cs.DB', 'cs.CR']",cs/pdf/0611/0611035v1.pdf,http://export.arxiv.org/pdf/cs/0611035v1.pdf
106,0612086,2006-12-18T16:22:12Z,2007-10-08T14:21:04Z,2,cs.DB,"['cs.DB', 'cs.NI']",cs/pdf/0612/0612086v2.pdf,http://export.arxiv.org/pdf/cs/0612086v2.pdf
107,0612103,2006-12-21T00:21:45Z,2006-12-21T00:21:45Z,1,cs.DB,['cs.DB'],cs/pdf/0612/0612103v1.pdf,http://export.arxiv.org/pdf/cs/0612103v1.pdf
108,0612115,2006-12-21T22:40:33Z,2006-12-21T22:40:33Z,1,cs.DB,['cs.DB'],cs/pdf/0612/0612115v1.pdf,http://export.arxiv.org/pdf/cs/0612115v1.pdf
109,0612123,2006-12-22T13:29:27Z,2006-12-22T13:29:27Z,1,cs.DB,"['cs.DB', 'cs.DL', 'cs.IR', 'H.2.8']",cs/pdf/0612/0612123v1.pdf,http://export.arxiv.org/pdf/cs/0612123v1.pdf
110,0612127,2006-12-22T20:32:00Z,2006-12-22T20:32:00Z,1,cs.DB,['cs.DB'],cs/pdf/0612/0612127v1.pdf,http://export.arxiv.org/pdf/cs/0612127v1.pdf
111,0612129,2006-12-22T20:49:29Z,2006-12-22T20:49:29Z,1,cs.DB,['cs.DB'],cs/pdf/0612/0612129v1.pdf,http://export.arxiv.org/pdf/cs/0612129v1.pdf
112,0701114,2007-01-17T20:08:53Z,2007-03-15T22:43:08Z,2,cs.DB,"['cs.DB', 'cs.DS']",cs/pdf/0701/0701114v2.pdf,http://export.arxiv.org/pdf/cs/0701114v2.pdf
113,0701156,2007-01-25T22:42:28Z,2007-01-25T22:42:28Z,1,cs.DB,['cs.DB'],cs/pdf/0701/0701156v1.pdf,http://export.arxiv.org/pdf/cs/0701156v1.pdf
114,0701158,2007-01-25T22:56:45Z,2007-01-25T22:56:45Z,1,cs.DB,['cs.DB'],cs/pdf/0701/0701158v1.pdf,http://export.arxiv.org/pdf/cs/0701158v1.pdf
115,0701159,2007-01-25T23:02:32Z,2007-01-25T23:02:32Z,1,cs.DB,"['cs.DB', 'cs.CE']",cs/pdf/0701/0701159v1.pdf,http://export.arxiv.org/pdf/cs/0701159v1.pdf
116,0701166,2007-01-26T00:29:02Z,2007-01-26T00:29:02Z,1,cs.DB,"['cs.DB', 'cs.AR']",cs/pdf/0701/0701166v1.pdf,http://export.arxiv.org/pdf/cs/0701166v1.pdf
117,0702159,2007-02-27T20:56:41Z,2007-02-27T20:56:41Z,1,cs.DS,"['cs.DS', 'cs.DB', 'E.1']",cs/pdf/0702/0702159v1.pdf,http://export.arxiv.org/pdf/cs/0702159v1.pdf
