,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
29,0701139,2007-01-22T15:23:49Z,2007-01-22T15:23:49Z,1,cs.GT,"['cs.GT', 'cs.AI']",cs/pdf/0701/0701139v1.pdf,http://export.arxiv.org/pdf/cs/0701139v1.pdf
30,0701140,2007-01-22T21:29:37Z,2007-02-26T10:52:16Z,2,cs.GT,"['cs.GT', 'D.2.4; F.3.1']",cs/pdf/0701/0701140v2.pdf,http://export.arxiv.org/pdf/cs/0701140v2.pdf
31,0703019,2007-03-05T09:46:26Z,2009-09-17T15:20:43Z,3,cs.GT,"['cs.GT', 'cs.DS']",cs/pdf/0703/0703019v3.pdf,http://export.arxiv.org/pdf/cs/0703019v3.pdf
32,0703099,2007-03-21T10:27:30Z,2007-03-21T10:27:30Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",cs/pdf/0703/0703099v1.pdf,http://export.arxiv.org/pdf/cs/0703099v1.pdf
33,0703148,2007-03-29T18:43:58Z,2007-03-29T18:43:58Z,1,cs.GT,"['cs.GT', 'econ.TH']",cs/pdf/0703/0703148v1.pdf,http://export.arxiv.org/pdf/cs/0703148v1.pdf
34,0704.3646,2007-04-27T01:32:15Z,2007-12-06T22:17:40Z,2,cs.GT,"['cs.GT', 'cs.CR', 'cs.DC']",arxiv/pdf/0704/0704.3646v2.pdf,http://export.arxiv.org/pdf/0704.3646v2.pdf
35,0704.3878,2007-04-30T06:33:05Z,2007-04-30T06:33:05Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0704/0704.3878v1.pdf,http://export.arxiv.org/pdf/0704.3878v1.pdf
36,0705.1788,2007-05-12T22:39:27Z,2007-05-12T22:39:27Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0705/0705.1788v1.pdf,http://export.arxiv.org/pdf/0705.1788v1.pdf
37,0705.1787,2007-05-13T17:22:29Z,2007-05-13T17:22:29Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0705/0705.1787v1.pdf,http://export.arxiv.org/pdf/0705.1787v1.pdf
38,0705.3013,2007-05-21T16:38:31Z,2007-05-21T16:38:31Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0705/0705.3013v1.pdf,http://export.arxiv.org/pdf/0705.3013v1.pdf
39,0706.2619,2007-06-18T15:02:02Z,2007-11-02T17:01:47Z,3,cs.LO,"['cs.LO', 'cs.GT', 'F.4.1']",arxiv/pdf/0706/0706.2619v3.pdf,http://export.arxiv.org/pdf/0706.2619v3.pdf
40,0707.0050,2007-06-30T09:53:16Z,2007-06-30T09:53:16Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0707/0707.0050v1.pdf,http://export.arxiv.org/pdf/0707.0050v1.pdf
41,0707.0891,2007-07-06T00:55:01Z,2007-07-06T00:55:01Z,1,cs.GT,"['cs.GT', 'cs.CC']",arxiv/pdf/0707/0707.0891v1.pdf,http://export.arxiv.org/pdf/0707.0891v1.pdf
42,0707.3936,2007-07-26T14:30:50Z,2007-07-30T12:40:05Z,2,cs.NI,"['cs.NI', 'cs.GT']",arxiv/pdf/0707/0707.3936v2.pdf,http://export.arxiv.org/pdf/0707.3936v2.pdf
43,0708.0846,2007-08-06T21:47:10Z,2007-08-06T21:47:10Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0708/0708.0846v1.pdf,http://export.arxiv.org/pdf/0708.0846v1.pdf
44,0709.0204,2007-09-03T12:09:56Z,2007-09-03T12:09:56Z,1,cs.GT,['cs.GT'],arxiv/pdf/0709/0709.0204v1.pdf,http://export.arxiv.org/pdf/0709.0204v1.pdf
45,0709.0516,2007-09-04T19:45:00Z,2007-09-04T19:45:00Z,1,cs.GT,['cs.GT'],arxiv/pdf/0709/0709.0516v1.pdf,http://export.arxiv.org/pdf/0709.0516v1.pdf
46,0709.2446,2007-09-15T20:48:57Z,2007-09-15T20:48:57Z,1,cs.LG,"['cs.LG', 'cs.GT']",arxiv/pdf/0709/0709.2446v1.pdf,http://export.arxiv.org/pdf/0709.2446v1.pdf
47,0709.2721,2007-09-17T20:52:29Z,2007-10-15T17:16:17Z,2,cs.GT,['cs.GT'],arxiv/pdf/0709/0709.2721v2.pdf,http://export.arxiv.org/pdf/0709.2721v2.pdf
48,0711.1569,2007-11-10T04:30:58Z,2007-11-10T04:30:58Z,1,cs.GT,['cs.GT'],arxiv/pdf/0711/0711.1569v1.pdf,http://export.arxiv.org/pdf/0711.1569v1.pdf
49,0711.2112,2007-11-14T06:11:57Z,2007-11-14T06:11:57Z,1,cs.DM,"['cs.DM', 'cs.GT']",arxiv/pdf/0711/0711.2112v1.pdf,http://export.arxiv.org/pdf/0711.2112v1.pdf
50,0711.2114,2007-11-14T06:15:05Z,2007-11-14T06:15:05Z,1,cs.DM,"['cs.DM', 'cs.GT']",arxiv/pdf/0711/0711.2114v1.pdf,http://export.arxiv.org/pdf/0711.2114v1.pdf
51,0711.4924,2007-11-30T12:47:35Z,2007-11-30T12:47:35Z,1,cs.GT,"['cs.GT', 'cs.CC', 'cs.MA', 'I.2.11; F.2.2; F.1.3']",arxiv/pdf/0711/0711.4924v1.pdf,http://export.arxiv.org/pdf/0711.4924v1.pdf
52,0712.3146,2007-12-19T10:23:14Z,2007-12-19T10:23:14Z,1,cs.GT,['cs.GT'],arxiv/pdf/0712/0712.3146v1.pdf,http://export.arxiv.org/pdf/0712.3146v1.pdf
53,0801.2931,2008-01-18T16:34:30Z,2008-01-18T16:34:30Z,1,cs.GT,"['cs.GT', 'cs.DS']",arxiv/pdf/0801/0801.2931v1.pdf,http://export.arxiv.org/pdf/0801.2931v1.pdf
54,0802.1604,2008-02-12T09:45:36Z,2008-02-12T09:45:36Z,1,cs.GT,"['cs.GT', 'cs.MA']",arxiv/pdf/0802/0802.1604v1.pdf,http://export.arxiv.org/pdf/0802.1604v1.pdf
55,0802.1957,2008-02-14T03:45:07Z,2008-07-21T19:40:28Z,2,cs.GT,"['cs.GT', 'cs.CC', 'cs.DS']",arxiv/pdf/0802/0802.1957v2.pdf,http://export.arxiv.org/pdf/0802.1957v2.pdf
56,0803.0404,2008-03-04T10:20:04Z,2008-03-04T10:20:04Z,1,cs.GT,"['cs.GT', 'cs.CC']",arxiv/pdf/0803/0803.0404v1.pdf,http://export.arxiv.org/pdf/0803.0404v1.pdf
57,0803.3455,2008-03-25T18:29:17Z,2008-06-19T09:59:52Z,2,cs.GT,"['cs.GT', 'cs.NI']",arxiv/pdf/0803/0803.3455v2.pdf,http://export.arxiv.org/pdf/0803.3455v2.pdf
58,0804.2435,2008-04-15T17:18:46Z,2008-05-16T12:50:23Z,3,cs.LO,"['cs.LO', 'cs.GT', 'cs.MA', 'F.1.1; F.3.1']",arxiv/pdf/0804/0804.2435v3.pdf,http://export.arxiv.org/pdf/0804.2435v3.pdf
59,0804.3421,2008-04-21T23:00:22Z,2008-04-21T23:00:22Z,1,cs.GT,"['cs.GT', 'cs.IT', 'math.IT']",arxiv/pdf/0804/0804.3421v1.pdf,http://export.arxiv.org/pdf/0804.3421v1.pdf
60,0804.4530,2008-04-29T05:09:45Z,2008-04-29T05:09:45Z,1,cs.GT,"['cs.GT', 'cs.LO']",arxiv/pdf/0804/0804.4530v1.pdf,http://export.arxiv.org/pdf/0804.4530v1.pdf
61,0805.0065,2008-05-01T07:34:28Z,2008-05-01T07:34:28Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT', 'math.PR', 'H.1.1']",arxiv/pdf/0805/0805.0065v1.pdf,http://export.arxiv.org/pdf/0805.0065v1.pdf
62,0805.0963,2008-05-07T11:48:26Z,2008-05-07T11:48:26Z,1,cs.GT,"['cs.GT', 'cs.IT', 'math.IT', 'physics.soc-ph']",arxiv/pdf/0805/0805.0963v1.pdf,http://export.arxiv.org/pdf/0805.0963v1.pdf
63,0805.4167,2008-05-27T16:17:34Z,2008-05-27T16:17:34Z,1,cs.GT,"['cs.GT', 'cs.LO']",arxiv/pdf/0805/0805.4167v1.pdf,http://export.arxiv.org/pdf/0805.4167v1.pdf
64,0805.4249,2008-05-28T02:39:08Z,2008-05-28T02:39:08Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0805/0805.4249v1.pdf,http://export.arxiv.org/pdf/0805.4249v1.pdf
65,0806.1565,2008-06-10T03:52:00Z,2008-06-10T03:52:00Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT', 'math.OC']",arxiv/pdf/0806/0806.1565v1.pdf,http://export.arxiv.org/pdf/0806.1565v1.pdf
66,0806.4802,2008-06-30T05:30:30Z,2008-06-30T05:30:30Z,1,cs.GT,"['cs.GT', 'cs.AI']",arxiv/pdf/0806/0806.4802v1.pdf,http://export.arxiv.org/pdf/0806.4802v1.pdf
67,0807.1297,2008-07-08T17:16:29Z,2008-07-08T17:16:29Z,1,cs.GT,['cs.GT'],arxiv/pdf/0807/0807.1297v1.pdf,http://export.arxiv.org/pdf/0807.1297v1.pdf
68,0807.3097,2008-07-19T14:19:20Z,2008-07-19T14:19:20Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0807/0807.3097v1.pdf,http://export.arxiv.org/pdf/0807.3097v1.pdf
69,0807.3427,2008-07-22T09:20:01Z,2008-07-22T09:20:01Z,1,cs.GT,['cs.GT'],arxiv/pdf/0807/0807.3427v1.pdf,http://export.arxiv.org/pdf/0807.3427v1.pdf
70,0808.2081,2008-08-15T02:45:30Z,2008-10-04T01:58:08Z,2,cs.GT,"['cs.GT', 'F.2.2; G.2; G.3']",arxiv/pdf/0808/0808.2081v2.pdf,http://export.arxiv.org/pdf/0808.2081v2.pdf
71,0808.2801,2008-08-20T19:12:40Z,2008-08-20T19:12:40Z,1,cs.GT,"['cs.GT', 'F.2.0']",arxiv/pdf/0808/0808.2801v1.pdf,http://export.arxiv.org/pdf/0808.2801v1.pdf
72,0809.0024,2008-08-29T22:39:53Z,2008-08-29T22:39:53Z,1,cs.GT,"['cs.GT', 'cs.CR']",arxiv/pdf/0809/0809.0024v1.pdf,http://export.arxiv.org/pdf/0809.0024v1.pdf
73,0809.1138,2008-09-06T06:43:57Z,2008-09-06T06:43:57Z,1,q-bio.PE,"['q-bio.PE', 'cs.GT', 'physics.soc-ph']",arxiv/pdf/0809/0809.1138v1.pdf,http://export.arxiv.org/pdf/0809.1138v1.pdf
74,0809.4017,2008-09-23T20:29:37Z,2008-09-23T20:29:37Z,1,cs.GT,"['cs.GT', 'cs.LO']",arxiv/pdf/0809/0809.4017v1.pdf,http://export.arxiv.org/pdf/0809.4017v1.pdf
75,0809.4484,2008-09-25T19:49:38Z,2008-09-28T04:25:35Z,2,cs.GT,"['cs.GT', 'cs.CC', 'cs.MA', 'I.2.11; F.2.2; F.1.3']",arxiv/pdf/0809/0809.4484v2.pdf,http://export.arxiv.org/pdf/0809.4484v2.pdf
76,0811.0048,2008-10-31T23:59:07Z,2008-10-31T23:59:07Z,1,cs.GT,"['cs.GT', 'cs.MA']",arxiv/pdf/0811/0811.0048v1.pdf,http://export.arxiv.org/pdf/0811.0048v1.pdf
77,0811.0071,2008-11-03T08:12:20Z,2008-11-03T08:12:20Z,1,cs.GT,['cs.GT'],arxiv/pdf/0811/0811.0071v1.pdf,http://export.arxiv.org/pdf/0811.0071v1.pdf
78,0811.1103,2008-11-07T10:29:11Z,2008-12-05T11:41:12Z,2,cs.CC,"['cs.CC', 'cs.GT', 'F.1.1']",arxiv/pdf/0811/0811.1103v2.pdf,http://export.arxiv.org/pdf/0811.1103v2.pdf
79,0811.2497,2008-11-15T14:55:51Z,2010-02-01T22:27:38Z,2,cs.GT,"['cs.GT', 'cs.CC', 'cs.DS']",arxiv/pdf/0811/0811.2497v2.pdf,http://export.arxiv.org/pdf/0811.2497v2.pdf
80,0811.2841,2008-11-18T05:59:39Z,2009-03-20T16:34:43Z,3,cs.DB,"['cs.DB', 'cs.GT']",arxiv/pdf/0811/0811.2841v3.pdf,http://export.arxiv.org/pdf/0811.2841v3.pdf
81,0812.0198,2008-12-01T02:16:04Z,2008-12-01T02:16:04Z,1,cs.GT,['cs.GT'],arxiv/pdf/0812/0812.0198v1.pdf,http://export.arxiv.org/pdf/0812.0198v1.pdf
82,0812.0956,2008-12-04T15:43:16Z,2010-09-03T16:53:24Z,2,cs.GT,['cs.GT'],arxiv/pdf/0812/0812.0956v2.pdf,http://export.arxiv.org/pdf/0812.0956v2.pdf
83,0812.2291,2008-12-12T04:13:01Z,2013-06-03T21:03:36Z,7,cs.DS,"['cs.DS', 'cs.GT', 'cs.LG', 'F.2.2; K.4.4; F.1.2; J.4']",arxiv/pdf/0812/0812.2291v7.pdf,http://export.arxiv.org/pdf/0812.2291v7.pdf
84,0812.4206,2008-12-22T14:48:24Z,2008-12-22T14:48:24Z,1,cs.GT,['cs.GT'],arxiv/pdf/0812/0812.4206v1.pdf,http://export.arxiv.org/pdf/0812.4206v1.pdf
85,0901.2399,2009-01-16T05:41:36Z,2009-02-19T18:43:11Z,3,cs.PL,"['cs.PL', 'cs.GT', 'F.3.2; F.4.1']",arxiv/pdf/0901/0901.2399v3.pdf,http://export.arxiv.org/pdf/0901.2399v3.pdf
86,0902.2108,2009-02-12T13:39:23Z,2011-08-30T11:45:27Z,3,cs.FL,"['cs.FL', 'cs.GT', 'cs.LO']",arxiv/pdf/0902/0902.2108v3.pdf,http://export.arxiv.org/pdf/0902.2108v3.pdf
87,0902.3104,2009-02-18T11:29:09Z,2009-02-18T11:29:09Z,1,cs.GT,"['cs.GT', 'cs.CY']",arxiv/pdf/0902/0902.3104v1.pdf,http://export.arxiv.org/pdf/0902.3104v1.pdf
88,0903.0353,2009-03-02T18:48:40Z,2009-03-02T18:48:40Z,1,cs.GT,"['cs.GT', 'cs.MA']",arxiv/pdf/0903/0903.0353v1.pdf,http://export.arxiv.org/pdf/0903.0353v1.pdf
89,0903.4510,2009-03-26T05:08:46Z,2009-11-11T01:19:22Z,2,cs.DS,"['cs.DS', 'cs.CR', 'cs.GT']",arxiv/pdf/0903/0903.4510v2.pdf,http://export.arxiv.org/pdf/0903.4510v2.pdf
90,0904.0544,2009-04-03T10:19:41Z,2009-04-03T10:19:41Z,1,cs.NI,"['cs.NI', 'cs.GT', 'cs.IT', 'math.IT']",arxiv/pdf/0904/0904.0544v1.pdf,http://export.arxiv.org/pdf/0904.0544v1.pdf
91,0904.2638,2009-04-17T05:56:33Z,2013-05-28T07:13:59Z,3,cs.LO,"['cs.LO', 'cs.GT']",arxiv/pdf/0904/0904.2638v3.pdf,http://export.arxiv.org/pdf/0904.2638v3.pdf
92,0904.3501,2009-04-22T16:47:40Z,2009-04-22T16:47:40Z,1,cs.GT,"['cs.GT', 'cs.MA']",arxiv/pdf/0904/0904.3501v1.pdf,http://export.arxiv.org/pdf/0904.3501v1.pdf
93,0904.4717,2009-04-29T23:00:03Z,2011-09-22T20:32:36Z,2,cs.LG,"['cs.LG', 'cs.AI', 'cs.GT', 'nlin.AO']",arxiv/pdf/0904/0904.4717v2.pdf,http://export.arxiv.org/pdf/0904.4717v2.pdf
94,0905.0869,2009-05-06T16:35:54Z,2009-05-06T16:35:54Z,1,q-bio.PE,"['q-bio.PE', 'cs.GT', 'physics.soc-ph']",arxiv/pdf/0905/0905.0869v1.pdf,http://export.arxiv.org/pdf/0905.0869v1.pdf
95,0905.3191,2009-05-19T22:15:12Z,2009-05-19T22:15:12Z,1,cs.GT,['cs.GT'],arxiv/pdf/0905/0905.3191v1.pdf,http://export.arxiv.org/pdf/0905.3191v1.pdf
96,0905.3267,2009-05-20T11:40:31Z,2009-05-20T11:40:31Z,1,cs.GT,"['cs.GT', 'physics.soc-ph']",arxiv/pdf/0905/0905.3267v1.pdf,http://export.arxiv.org/pdf/0905.3267v1.pdf
97,0905.3885,2009-05-24T10:01:53Z,2009-05-24T10:01:53Z,1,cs.GT,"['cs.GT', 'cs.AI']",arxiv/pdf/0905/0905.3885v1.pdf,http://export.arxiv.org/pdf/0905.3885v1.pdf
98,0906.3490,2009-06-18T17:52:41Z,2009-06-18T17:52:41Z,1,cs.DS,"['cs.DS', 'cs.CG', 'cs.GT', 'F.2.2; G.2.1; G.2.2']",arxiv/pdf/0906/0906.3490v1.pdf,http://export.arxiv.org/pdf/0906.3490v1.pdf
99,0906.4827,2009-06-26T01:20:58Z,2009-06-26T01:20:58Z,1,cs.IT,"['cs.IT', 'cs.GT', 'math.IT']",arxiv/pdf/0906/0906.4827v1.pdf,http://export.arxiv.org/pdf/0906.4827v1.pdf
100,0907.0455,2009-07-02T18:02:48Z,2009-10-29T14:10:40Z,3,physics.soc-ph,"['physics.soc-ph', 'cs.GT', 'nlin.AO', 'physics.pop-ph']",arxiv/pdf/0907/0907.0455v3.pdf,http://export.arxiv.org/pdf/0907.0455v3.pdf
101,0907.2435,2009-07-14T19:51:10Z,2010-01-15T20:18:43Z,2,cs.GT,"['cs.GT', 'J.4']",arxiv/pdf/0907/0907.2435v2.pdf,http://export.arxiv.org/pdf/0907.2435v2.pdf
102,0908.1667,2009-08-12T10:18:16Z,2009-08-12T10:18:16Z,1,cs.GT,['cs.GT'],arxiv/pdf/0908/0908.1667v1.pdf,http://export.arxiv.org/pdf/0908.1667v1.pdf
103,0908.3317,2009-08-23T17:07:49Z,2009-08-23T17:07:49Z,1,cs.GT,"['cs.GT', 'cs.NI']",arxiv/pdf/0908/0908.3317v1.pdf,http://export.arxiv.org/pdf/0908.3317v1.pdf
104,0909.4441,2009-09-24T13:41:53Z,2009-09-24T13:41:53Z,1,cs.AI,"['cs.AI', 'cs.GT', 'cs.MA', 'I.2.4']",arxiv/pdf/0909/0909.4441v1.pdf,http://export.arxiv.org/pdf/0909.4441v1.pdf
105,0909.5029,2009-09-28T07:59:23Z,2009-09-28T07:59:23Z,1,cs.CC,"['cs.CC', 'cs.GT']",arxiv/pdf/0909/0909.5029v1.pdf,http://export.arxiv.org/pdf/0909.5029v1.pdf
106,0909.5293,2009-09-29T08:51:42Z,2009-10-04T16:48:08Z,2,cs.GT,"['cs.GT', 'cs.CC']",arxiv/pdf/0909/0909.5293v2.pdf,http://export.arxiv.org/pdf/0909.5293v2.pdf
107,0909.5365,2009-09-29T15:33:27Z,2009-09-29T15:33:27Z,1,cs.GT,['cs.GT'],arxiv/pdf/0909/0909.5365v1.pdf,http://export.arxiv.org/pdf/0909.5365v1.pdf
108,0910.0916,2009-10-06T03:04:52Z,2009-10-06T03:04:52Z,1,cs.GT,['cs.GT'],arxiv/pdf/0910/0910.0916v1.pdf,http://export.arxiv.org/pdf/0910.0916v1.pdf
109,0910.1585,2009-10-08T22:39:39Z,2010-10-12T19:35:08Z,2,cs.DC,"['cs.DC', 'cs.GT']",arxiv/pdf/0910/0910.1585v2.pdf,http://export.arxiv.org/pdf/0910.1585v2.pdf
110,0910.3348,2009-10-18T03:31:33Z,2009-10-18T03:31:33Z,1,cs.CV,"['cs.CV', 'cs.AI', 'cs.GT', 'cs.NE', 'I.5.0']",arxiv/pdf/0910/0910.3348v1.pdf,http://export.arxiv.org/pdf/0910.3348v1.pdf
111,0910.5426,2009-10-28T16:47:51Z,2009-10-29T14:11:52Z,2,cs.GT,['cs.GT'],arxiv/pdf/0910/0910.5426v2.pdf,http://export.arxiv.org/pdf/0910.5426v2.pdf
112,0910.5643,2009-10-29T14:02:45Z,2009-10-29T14:02:45Z,1,cs.GT,['cs.GT'],arxiv/pdf/0910/0910.5643v1.pdf,http://export.arxiv.org/pdf/0910.5643v1.pdf
113,0910.5714,2009-10-29T19:48:17Z,2010-06-09T19:06:59Z,2,cs.CR,"['cs.CR', 'cs.GT']",arxiv/pdf/0910/0910.5714v2.pdf,http://export.arxiv.org/pdf/0910.5714v2.pdf
114,0911.0874,2009-11-04T16:46:13Z,2009-11-04T16:46:13Z,1,cs.IT,"['cs.IT', 'cs.CR', 'cs.GT', 'math.IT', 'H.1.1']",arxiv/pdf/0911/0911.0874v1.pdf,http://export.arxiv.org/pdf/0911.0874v1.pdf
115,0912.1155,2009-12-07T01:45:32Z,2009-12-22T04:36:44Z,2,cs.CR,"['cs.CR', 'cs.GT', 'cs.LG']",arxiv/pdf/0912/0912.1155v2.pdf,http://export.arxiv.org/pdf/0912.1155v2.pdf
116,0912.4012,2009-12-21T09:15:24Z,2010-02-27T12:15:40Z,2,math.PR,"['math.PR', 'cs.GT', 'cs.IT', 'cs.NI', 'math.IT', 'Primary 60H10, 60K30, 90B20; secondary 60J70, 91A22, 91A26, 37H10.']",arxiv/pdf/0912/0912.4012v2.pdf,http://export.arxiv.org/pdf/0912.4012v2.pdf
