,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
30,0603121,2006-03-30T06:12:17Z,2006-03-30T06:12:17Z,1,cs.HC,"['cs.HC', 'cs.SE', 'K.3.2; H.5.2; D.2.2']",cs/pdf/0603/0603121v1.pdf,http://export.arxiv.org/pdf/cs/0603121v1.pdf
31,0604019,2006-04-06T13:23:53Z,2006-04-06T13:23:53Z,1,cs.SE,"['cs.SE', 'cs.CR', 'cs.HC', 'D.2.4; K.4.1; H.5.2; K.6.5']",cs/pdf/0604/0604019v1.pdf,http://export.arxiv.org/pdf/cs/0604019v1.pdf
32,0611014,2006-11-03T14:34:57Z,2006-11-03T14:34:57Z,1,cs.HC,"['cs.HC', 'cs.CY', 'cs.PL', 'K.3.1; K.3.2; D.1.6; I.2.6; H.5.2']",cs/pdf/0611/0611014v1.pdf,http://export.arxiv.org/pdf/cs/0611014v1.pdf
33,0611151,2006-11-29T16:22:18Z,2007-02-01T09:05:31Z,2,cs.HC,['cs.HC'],cs/pdf/0611/0611151v2.pdf,http://export.arxiv.org/pdf/cs/0611151v2.pdf
34,0611152,2006-11-29T16:24:20Z,2007-02-01T09:03:34Z,2,cs.HC,['cs.HC'],cs/pdf/0611/0611152v2.pdf,http://export.arxiv.org/pdf/cs/0611152v2.pdf
35,0611159,2006-11-30T09:50:30Z,2007-02-01T18:59:25Z,2,cs.HC,['cs.HC'],cs/pdf/0611/0611159v2.pdf,http://export.arxiv.org/pdf/cs/0611159v2.pdf
36,0612005,2006-11-30T22:43:22Z,2007-03-02T13:53:03Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612005v2.pdf,http://export.arxiv.org/pdf/cs/0612005v2.pdf
37,0612008,2006-12-01T11:42:02Z,2007-03-02T13:53:45Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612008v2.pdf,http://export.arxiv.org/pdf/cs/0612008v2.pdf
38,0612010,2006-12-01T11:43:08Z,2007-02-01T09:04:37Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612010v2.pdf,http://export.arxiv.org/pdf/cs/0612010v2.pdf
39,0612016,2006-12-04T13:48:22Z,2007-03-02T12:47:49Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612016v2.pdf,http://export.arxiv.org/pdf/cs/0612016v2.pdf
40,0612017,2006-12-04T13:49:09Z,2007-03-02T12:49:22Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612017v2.pdf,http://export.arxiv.org/pdf/cs/0612017v2.pdf
41,0612021,2006-12-04T16:27:32Z,2007-03-04T20:14:42Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612021v2.pdf,http://export.arxiv.org/pdf/cs/0612021v2.pdf
42,0612022,2006-12-04T16:28:44Z,2006-12-04T16:28:44Z,1,cs.HC,['cs.HC'],cs/pdf/0612/0612022v1.pdf,http://export.arxiv.org/pdf/cs/0612022v1.pdf
43,0612023,2006-12-04T18:45:55Z,2007-03-02T12:51:02Z,2,cs.HC,['cs.HC'],cs/pdf/0612/0612023v2.pdf,http://export.arxiv.org/pdf/cs/0612023v2.pdf
44,0702006,2007-02-01T09:05:13Z,2007-02-01T09:05:13Z,1,cs.HC,['cs.HC'],cs/pdf/0702/0702006v1.pdf,http://export.arxiv.org/pdf/cs/0702006v1.pdf
45,0702149,2007-02-25T11:09:12Z,2007-02-25T11:09:12Z,1,cs.CE,"['cs.CE', 'cs.AI', 'cs.HC', 'cs.IT', 'math.IT']",cs/pdf/0702/0702149v1.pdf,http://export.arxiv.org/pdf/cs/0702149v1.pdf
46,0703070,2007-03-15T00:00:06Z,2007-05-02T19:04:48Z,3,cs.HC,"['cs.HC', 'H.5.2']",cs/pdf/0703/0703070v3.pdf,http://export.arxiv.org/pdf/cs/0703070v3.pdf
47,0704.1353,2007-04-11T06:49:06Z,2007-04-11T06:49:06Z,1,cs.OH,"['cs.OH', 'cs.DB', 'cs.DL', 'cs.HC']",arxiv/pdf/0704/0704.1353v1.pdf,http://export.arxiv.org/pdf/0704.1353v1.pdf
48,0704.3647,2007-04-27T01:38:55Z,2007-04-27T01:38:55Z,1,cs.DL,"['cs.DL', 'cs.CY', 'cs.HC']",arxiv/pdf/0704/0704.3647v1.pdf,http://export.arxiv.org/pdf/0704.3647v1.pdf
49,0704.3653,2007-04-27T02:35:57Z,2007-04-27T02:35:57Z,1,cs.DL,"['cs.DL', 'cs.CY', 'cs.HC']",arxiv/pdf/0704/0704.3653v1.pdf,http://export.arxiv.org/pdf/0704.3653v1.pdf
50,0704.3662,2007-04-27T05:34:10Z,2007-04-27T05:34:10Z,1,cs.HC,"['cs.HC', 'cs.CL']",arxiv/pdf/0704/0704.3662v1.pdf,http://export.arxiv.org/pdf/0704.3662v1.pdf
51,0705.0025,2007-05-01T15:44:17Z,2007-05-01T15:44:17Z,1,cs.HC,"['cs.HC', 'cs.AI']",arxiv/pdf/0705/0705.0025v1.pdf,http://export.arxiv.org/pdf/0705.0025v1.pdf
52,0705.0599,2007-05-04T11:50:07Z,2007-06-21T13:32:58Z,3,cs.HC,['cs.HC'],arxiv/pdf/0705/0705.0599v3.pdf,http://export.arxiv.org/pdf/0705.0599v3.pdf
53,0706.0507,2007-06-04T19:48:07Z,2007-06-04T19:48:07Z,1,cs.HC,['cs.HC'],arxiv/pdf/0706/0706.0507v1.pdf,http://export.arxiv.org/pdf/0706.0507v1.pdf
54,0706.1087,2007-06-07T21:23:40Z,2007-06-07T21:23:40Z,1,cs.HC,"['cs.HC', 'cs.CY']",arxiv/pdf/0706/0706.1087v1.pdf,http://export.arxiv.org/pdf/0706.1087v1.pdf
55,0706.1130,2007-06-08T08:23:14Z,2007-06-08T08:23:14Z,1,cs.NI,"['cs.NI', 'cs.AR', 'cs.CY', 'cs.HC']",arxiv/pdf/0706/0706.1130v1.pdf,http://export.arxiv.org/pdf/0706.1130v1.pdf
56,0706.1162,2007-06-08T11:29:24Z,2007-06-08T11:29:24Z,1,cs.HC,['cs.HC'],arxiv/pdf/0706/0706.1162v1.pdf,http://export.arxiv.org/pdf/0706.1162v1.pdf
57,0706.1201,2007-06-08T16:38:32Z,2007-06-08T16:38:32Z,1,cs.CY,"['cs.CY', 'cs.HC', 'cs.NI', 'K.3.1']",arxiv/pdf/0706/0706.1201v1.pdf,http://export.arxiv.org/pdf/0706.1201v1.pdf
58,0706.3132,2007-06-21T12:04:40Z,2007-06-21T12:04:40Z,1,cs.CY,"['cs.CY', 'cs.HC', 'K.4.2; H.4.3; H.5.2']",arxiv/pdf/0706/0706.3132v1.pdf,http://export.arxiv.org/pdf/0706.3132v1.pdf
59,0706.3165,2007-06-21T14:40:25Z,2007-06-21T14:40:25Z,1,cs.HC,['cs.HC'],arxiv/pdf/0706/0706.3165v1.pdf,http://export.arxiv.org/pdf/0706.3165v1.pdf
60,0707.1480,2007-07-10T16:01:30Z,2007-07-10T16:01:30Z,1,cs.HC,['cs.HC'],arxiv/pdf/0707/0707.1480v1.pdf,http://export.arxiv.org/pdf/0707.1480v1.pdf
61,0708.1725,2007-08-13T15:00:37Z,2009-08-20T14:55:41Z,2,cs.HC,['cs.HC'],arxiv/pdf/0708/0708.1725v2.pdf,http://export.arxiv.org/pdf/0708.1725v2.pdf
62,0708.3575,2007-08-27T11:53:35Z,2007-08-27T11:53:35Z,1,cs.HC,['cs.HC'],arxiv/pdf/0708/0708.3575v1.pdf,http://export.arxiv.org/pdf/0708.3575v1.pdf
63,0708.3580,2007-08-27T12:11:56Z,2007-08-27T12:11:56Z,1,cs.HC,['cs.HC'],arxiv/pdf/0708/0708.3580v1.pdf,http://export.arxiv.org/pdf/0708.3580v1.pdf
64,0708.3740,2007-08-28T09:56:05Z,2007-08-28T09:56:05Z,1,cs.HC,['cs.HC'],arxiv/pdf/0708/0708.3740v1.pdf,http://export.arxiv.org/pdf/0708.3740v1.pdf
65,0709.0370,2007-09-04T09:20:03Z,2007-09-04T09:20:03Z,1,cs.HC,['cs.HC'],arxiv/pdf/0709/0709.0370v1.pdf,http://export.arxiv.org/pdf/0709.0370v1.pdf
66,0710.0842,2007-10-03T17:23:59Z,2007-10-03T17:23:59Z,1,cs.HC,['cs.HC'],arxiv/pdf/0710/0710.0842v1.pdf,http://export.arxiv.org/pdf/0710.0842v1.pdf
67,0711.1227,2007-11-08T09:33:19Z,2007-11-08T09:33:19Z,1,cs.HC,['cs.HC'],arxiv/pdf/0711/0711.1227v1.pdf,http://export.arxiv.org/pdf/0711.1227v1.pdf
68,0711.2811,2007-11-18T19:10:18Z,2007-11-18T19:10:18Z,1,cs.HC,['cs.HC'],arxiv/pdf/0711/0711.2811v1.pdf,http://export.arxiv.org/pdf/0711.2811v1.pdf
69,0801.1927,2008-01-12T23:43:18Z,2008-01-12T23:43:18Z,1,cs.HC,"['cs.HC', 'H.5.m']",arxiv/pdf/0801/0801.1927v1.pdf,http://export.arxiv.org/pdf/0801.1927v1.pdf
70,0801.3048,2008-01-19T19:36:13Z,2008-01-19T19:36:13Z,1,cs.MA,"['cs.MA', 'cs.HC', 'cs.NI']",arxiv/pdf/0801/0801.3048v1.pdf,http://export.arxiv.org/pdf/0801.3048v1.pdf
71,0801.3102,2008-01-20T19:15:50Z,2008-01-20T19:15:50Z,1,cs.HC,"['cs.HC', 'cs.IR', 'H.m']",arxiv/pdf/0801/0801.3102v1.pdf,http://export.arxiv.org/pdf/0801.3102v1.pdf
72,0801.3690,2008-01-24T00:32:29Z,2008-01-24T00:32:29Z,1,cs.PL,"['cs.PL', 'cs.HC', 'J.1; H.4.1; K.6.4; D.2.9']",arxiv/pdf/0801/0801.3690v1.pdf,http://export.arxiv.org/pdf/0801.3690v1.pdf
73,0801.4423,2008-01-29T04:42:26Z,2008-01-29T04:42:26Z,1,cs.HC,['cs.HC'],arxiv/pdf/0801/0801.4423v1.pdf,http://export.arxiv.org/pdf/0801.4423v1.pdf
74,0802.3481,2008-02-24T02:15:49Z,2008-02-24T02:15:49Z,1,cs.HC,"['cs.HC', 'J.1; H.4.1; K.6.4; D.2.5; D.2.9; K.8.1; K.3']",arxiv/pdf/0802/0802.3481v1.pdf,http://export.arxiv.org/pdf/0802.3481v1.pdf
75,0802.3483,2008-02-24T02:21:35Z,2008-02-24T02:21:35Z,1,cs.HC,"['cs.HC', 'J.1; H.4.1; K.6.4; D.2.5; D.2.9; K.8.1']",arxiv/pdf/0802/0802.3483v1.pdf,http://export.arxiv.org/pdf/0802.3483v1.pdf
76,0802.3919,2008-02-26T21:58:26Z,2008-02-26T21:58:26Z,1,cs.HC,"['cs.HC', 'D.1.7; D.2.1; D.2.11; D.3.2; D.3.3; H.4.1; K.6.4; K.8.1']",arxiv/pdf/0802/0802.3919v1.pdf,http://export.arxiv.org/pdf/0802.3919v1.pdf
77,0802.3924,2008-02-26T22:11:24Z,2008-02-26T22:11:24Z,1,cs.HC,"['cs.HC', 'D.1.7; D.2.1; D.2.11; D.3.2; D.3.3; H.4.1; K.6.4; K.8.1']",arxiv/pdf/0802/0802.3924v1.pdf,http://export.arxiv.org/pdf/0802.3924v1.pdf
78,0802.4191,2008-02-28T12:36:41Z,2008-02-28T12:36:41Z,1,stat.AP,"['stat.AP', 'cs.HC']",arxiv/pdf/0802/0802.4191v1.pdf,http://export.arxiv.org/pdf/0802.4191v1.pdf
79,0803.2527,2008-03-17T20:46:12Z,2008-03-17T20:46:12Z,1,cs.HC,"['cs.HC', 'J.1; H.4.1; K.6.4; D.2.9']",arxiv/pdf/0803/0803.2527v1.pdf,http://export.arxiv.org/pdf/0803.2527v1.pdf
80,0803.3394,2008-03-24T12:01:16Z,2008-03-24T12:01:16Z,1,cs.HC,"['cs.HC', 'D.2.4; D.2.5; H.4.1; K.6.4; K.8.1']",arxiv/pdf/0803/0803.3394v1.pdf,http://export.arxiv.org/pdf/0803.3394v1.pdf
81,0803.3482,2008-03-25T00:23:05Z,2008-03-25T00:23:05Z,1,cs.CY,"['cs.CY', 'cs.HC', 'physics.soc-ph']",arxiv/pdf/0803/0803.3482v1.pdf,http://export.arxiv.org/pdf/0803.3482v1.pdf
82,0804.2614,2008-04-16T14:43:31Z,2008-04-16T14:43:31Z,1,cs.HC,"['cs.HC', 'cs.CY']",arxiv/pdf/0804/0804.2614v1.pdf,http://export.arxiv.org/pdf/0804.2614v1.pdf
83,0805.1741,2008-05-12T20:40:27Z,2008-05-12T20:40:27Z,1,cs.HC,"['cs.HC', 'D.1.7; D.2.1; D.2.11; D.3.2; D.3.3; H.4.1; K.6.4; K.8.1']",arxiv/pdf/0805/0805.1741v1.pdf,http://export.arxiv.org/pdf/0805.1741v1.pdf
84,0806.1610,2008-06-10T09:34:30Z,2008-06-10T09:34:30Z,1,cs.CR,"['cs.CR', 'cs.HC']",arxiv/pdf/0806/0806.1610v1.pdf,http://export.arxiv.org/pdf/0806.1610v1.pdf
85,0807.2628,2008-07-16T18:31:14Z,2008-07-16T18:31:14Z,1,cs.HC,['cs.HC'],arxiv/pdf/0807/0807.2628v1.pdf,http://export.arxiv.org/pdf/0807.2628v1.pdf
86,0807.2836,2008-07-17T17:22:55Z,2008-07-17T17:22:55Z,1,cs.HC,['cs.HC'],arxiv/pdf/0807/0807.2836v1.pdf,http://export.arxiv.org/pdf/0807.2836v1.pdf
87,0807.3183,2008-07-20T20:29:38Z,2008-07-20T20:29:38Z,1,cs.HC,"['cs.HC', 'cs.SE']",arxiv/pdf/0807/0807.3183v1.pdf,http://export.arxiv.org/pdf/0807.3183v1.pdf
88,0807.4623,2008-07-29T10:15:38Z,2008-07-29T10:15:38Z,1,cs.HC,"['cs.HC', 'cs.AI', 'H.5.2; I.2.4']",arxiv/pdf/0807/0807.4623v1.pdf,http://export.arxiv.org/pdf/0807.4623v1.pdf
89,0809.3016,2008-09-17T21:16:02Z,2008-09-17T21:16:02Z,1,cs.SE,"['cs.SE', 'cs.HC']",arxiv/pdf/0809/0809.3016v1.pdf,http://export.arxiv.org/pdf/0809.3016v1.pdf
90,0809.3571,2008-09-21T11:06:23Z,2008-09-21T11:06:23Z,1,cs.HC,['cs.HC'],arxiv/pdf/0809/0809.3571v1.pdf,http://export.arxiv.org/pdf/0809.3571v1.pdf
91,0809.3609,2008-09-21T19:37:28Z,2008-09-21T19:37:28Z,1,cs.SE,"['cs.SE', 'cs.HC']",arxiv/pdf/0809/0809.3609v1.pdf,http://export.arxiv.org/pdf/0809.3609v1.pdf
92,0809.3613,2008-09-21T20:29:53Z,2008-09-21T20:29:53Z,1,cs.SE,"['cs.SE', 'cs.HC']",arxiv/pdf/0809/0809.3613v1.pdf,http://export.arxiv.org/pdf/0809.3613v1.pdf
93,0810.4187,2008-10-23T00:15:10Z,2008-10-23T00:15:10Z,1,cs.CY,"['cs.CY', 'cs.HC', 'G.3; H.3.3']",arxiv/pdf/0810/0810.4187v1.pdf,http://export.arxiv.org/pdf/0810.4187v1.pdf
94,0811.0310,2008-11-03T14:49:44Z,2008-11-03T14:49:44Z,1,cs.AI,"['cs.AI', 'cs.HC']",arxiv/pdf/0811/0811.0310v1.pdf,http://export.arxiv.org/pdf/0811.0310v1.pdf
95,0902.0744,2009-02-04T16:52:41Z,2009-02-04T16:52:41Z,1,cs.AI,"['cs.AI', 'cs.HC', 'cs.IR', 'H.3.5; H.5.3; I.2.4']",arxiv/pdf/0902/0902.0744v1.pdf,http://export.arxiv.org/pdf/0902.0744v1.pdf
96,0903.2252,2009-03-12T15:42:24Z,2009-03-12T15:42:24Z,1,cs.PL,"['cs.PL', 'cs.HC', 'cs.SE']",arxiv/pdf/0903/0903.2252v1.pdf,http://export.arxiv.org/pdf/0903.2252v1.pdf
97,0903.2999,2009-03-17T16:24:02Z,2009-07-27T15:21:41Z,2,physics.soc-ph,"['physics.soc-ph', 'cond-mat.stat-mech', 'cs.HC']",arxiv/pdf/0903/0903.2999v2.pdf,http://export.arxiv.org/pdf/0903.2999v2.pdf
98,0904.2096,2009-04-14T11:21:47Z,2009-04-14T11:21:47Z,1,cs.HC,"['cs.HC', 'cs.GR', 'cs.MM', 'cs.RO']",arxiv/pdf/0904/0904.2096v1.pdf,http://export.arxiv.org/pdf/0904.2096v1.pdf
99,0905.0200,2009-05-02T11:42:50Z,2009-05-02T11:42:50Z,1,cs.HC,"['cs.HC', 'H.5.m']",arxiv/pdf/0905/0905.0200v1.pdf,http://export.arxiv.org/pdf/0905.0200v1.pdf
100,0906.0910,2009-06-04T13:28:51Z,2009-06-04T13:28:51Z,1,cs.DB,"['cs.DB', 'cs.HC']",arxiv/pdf/0906/0906.0910v1.pdf,http://export.arxiv.org/pdf/0906.0910v1.pdf
101,0906.3074,2009-06-17T05:39:28Z,2009-06-17T05:39:28Z,1,cs.GR,"['cs.GR', 'cs.DS', 'cs.HC', 'I.3.7']",arxiv/pdf/0906/0906.3074v1.pdf,http://export.arxiv.org/pdf/0906.3074v1.pdf
102,0907.4743,2009-07-27T19:34:20Z,2009-07-27T19:34:20Z,1,cs.CR,"['cs.CR', 'cs.HC']",arxiv/pdf/0907/0907.4743v1.pdf,http://export.arxiv.org/pdf/0907.4743v1.pdf
103,0908.0595,2009-08-05T17:09:45Z,2009-08-05T17:09:45Z,1,cs.IR,"['cs.IR', 'cs.HC', 'H.3.3; H.5.2; H.5.3']",arxiv/pdf/0908/0908.0595v1.pdf,http://export.arxiv.org/pdf/0908.0595v1.pdf
104,0908.0928,2009-08-06T18:33:10Z,2009-08-06T18:33:10Z,1,cs.HC,"['cs.HC', 'cs.SE']",arxiv/pdf/0908/0908.0928v1.pdf,http://export.arxiv.org/pdf/0908.0928v1.pdf
105,0908.1185,2009-08-08T19:54:01Z,2009-08-08T19:54:01Z,1,cs.CR,"['cs.CR', 'cs.CV', 'cs.CY', 'cs.HC', 'C.2.0; D.4.6; K.4.4; K.6.5; H.1.2']",arxiv/pdf/0908/0908.1185v1.pdf,http://export.arxiv.org/pdf/0908.1185v1.pdf
106,0908.1584,2009-08-11T21:15:42Z,2009-08-11T21:15:42Z,1,cs.HC,"['cs.HC', 'cs.SE']",arxiv/pdf/0908/0908.1584v1.pdf,http://export.arxiv.org/pdf/0908.1584v1.pdf
107,0908.4420,2009-08-30T20:05:44Z,2009-08-30T20:05:44Z,1,cs.CY,"['cs.CY', 'cs.HC']",arxiv/pdf/0908/0908.4420v1.pdf,http://export.arxiv.org/pdf/0908.4420v1.pdf
108,0909.2058,2009-09-10T22:08:17Z,2009-09-10T22:08:17Z,1,cs.DB,"['cs.DB', 'cs.HC', 'cs.IR', 'cs.PL']",arxiv/pdf/0909/0909.2058v1.pdf,http://export.arxiv.org/pdf/0909.2058v1.pdf
109,0909.2450,2009-09-13T21:39:55Z,2010-01-20T16:59:54Z,2,cs.HC,['cs.HC'],arxiv/pdf/0909/0909.2450v2.pdf,http://export.arxiv.org/pdf/0909.2450v2.pdf
110,0909.4202,2009-09-23T13:17:10Z,2009-09-23T13:17:10Z,1,cs.CY,"['cs.CY', 'cs.HC']",arxiv/pdf/0909/0909.4202v1.pdf,http://export.arxiv.org/pdf/0909.4202v1.pdf
111,0910.5386,2009-10-28T14:31:53Z,2009-10-28T14:31:53Z,1,cs.HC,"['cs.HC', 'cs.DL', 'cs.IR']",arxiv/pdf/0910/0910.5386v1.pdf,http://export.arxiv.org/pdf/0910.5386v1.pdf
112,0911.0838,2009-11-04T19:45:55Z,2010-01-04T14:32:53Z,2,cs.HC,['cs.HC'],arxiv/pdf/0911/0911.0838v2.pdf,http://export.arxiv.org/pdf/0911.0838v2.pdf
